unseq,prog_id,obsmode,bvcor,observer,object,ra,dec,bjd,exptime,pmtotal,date-avg,airmass,filename,SNRV
396550,2,HRF_OBJ,-28.214392,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456004.35042,360.0,7448487.0,2012-03-17T20:23:05.675006,1.0779969999999999,/STER/mercator/hermes/20120317/raw/00396550_HRF_OBJ.fits,51.91338940966964
396642,2,HRF_OBJ,-28.299841999999998,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456005.344771,360.0,8873379.0,2012-03-18T20:15:05.616590,1.076727,/STER/mercator/hermes/20120318/raw/00396642_HRF_OBJ.fits,51.91820489963034
396739,2,HRF_OBJ,-28.400147999999998,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456006.348164,360.0,10558153.0,2012-03-19T20:20:07.003046,1.079928,/STER/mercator/hermes/20120319/raw/00396739_HRF_OBJ.fits,51.91338940966964
396842,2,HRF_OBJ,-28.520190000000003,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456007.362774,360.0,8022378.0,2012-03-20T20:41:17.633174,1.097477,/STER/mercator/hermes/20120320/raw/00396842_HRF_OBJ.fits,51.90375708944392
396956,2,HRF_OBJ,-28.554268,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456008.347604,360.0,9513806.0,2012-03-21T20:19:34.976393,1.083719,/STER/mercator/hermes/20120321/raw/00396956_HRF_OBJ.fits,51.91338940966964
397059,2,HRF_OBJ,-28.713733,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456009.3858189997,360.0,5364691.0,2012-03-22T21:14:45.291005,1.156468,/STER/mercator/hermes/20120322/raw/00397059_HRF_OBJ.fits,51.92301994298868
397153,2,HRF_OBJ,-28.675092,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456010.348288,360.0,11595850.0,2012-03-23T20:20:50.564455,1.089958,/STER/mercator/hermes/20120323/raw/00397153_HRF_OBJ.fits,51.91338940966964
397251,2,HRF_OBJ,-28.746623,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456011.358507,360.0,8524657.0,2012-03-24T20:35:41.803863,1.108357,/STER/mercator/hermes/20120324/raw/00397251_HRF_OBJ.fits,51.91338940966964
397359,2,HRF_OBJ,-28.782932000000002,Pierre Royer,HD46300,98.22584,7.3329699999999995,2456012.358412,360.0,9413842.0,2012-03-25T20:35:41.823525,1.113073,/STER/mercator/hermes/20120325/raw/00397359_HRF_OBJ.fits,51.91338940966964
404683,2,HRF_OBJ,-3.754957,Christos Siopis,HD118098,203.67333,-0.59583,2456037.50921,140.0,11149738.0,2012-04-20T00:05:05.450186,1.175801,/STER/mercator/hermes/20120419/raw/00404683_HRF_OBJ.fits,51.42956348249516
404778,2,HRF_OBJ,-4.608371,Christos Siopis,HD118098,203.67333,-0.59583,2456038.627104,140.0,12110064.0,2012-04-21T02:54:52.803940,1.3454620000000002,/STER/mercator/hermes/20120420/raw/00404778_HRF_OBJ.fits,51.42956348249516
406927,2,HRF_OBJ,-14.624526000000001,Roy Ostensen,HD118098,203.67333,-0.59583,2456061.3594049998,140.0,4832172.0,2012-05-13T20:30:27.745231,1.559333,/STER/mercator/hermes/20120513/raw/00406927_HRF_OBJ.fits,51.45872132107443
407050,2,HRF_OBJ,-28.711109000000004,Roy Ostensen,HD87887,151.98458,-0.37164,2456063.365877,360.0,6522420.0,2012-05-15T20:45:36.747540,1.184499,/STER/mercator/hermes/20120515/raw/00407050_HRF_OBJ.fits,51.478150704935004
407116,2,HRF_OBJ,-28.776096999999996,Steven Bloemen,HD87887,151.98458,-0.37164,2456064.360408,360.0,1564541.0,2012-05-16T20:37:52.426159,1.179486,/STER/mercator/hermes/20120516/raw/00407116_HRF_OBJ.fits,51.44900387762624
410990,2,HRF_OBJ,-24.405614,Hans Van Winckel,HD118098,203.67333,-0.59583,2456088.441165,100.0,7095381.0,2012-06-09T22:30:47.665517,1.1865299999999999,/STER/mercator/hermes/20120609/raw/00410990_HRF_OBJ.fits,51.41011573610781
413031,2,HRF_OBJ,-28.730644,Nick Cox,HD118098,203.67333,-0.59583,2456114.375533,140.0,17319413.0,2012-07-05T20:59:38.073711,1.20252,/STER/mercator/hermes/20120705/raw/00413031_HRF_OBJ.fits,51.468436929831086
413111,2,HRF_OBJ,-3.454142,Nick Cox,HD149212,246.99582999999998,68.76814,2456115.378984,230.0,7620114.0,2012-07-06T21:06:34.560594,1.3522889999999999,/STER/mercator/hermes/20120706/raw/00413111_HRF_OBJ.fits,51.468436929831086
413201,2,HRF_OBJ,-28.868636,Nick Cox,HD118098,203.67333,-0.59583,2456116.378464,140.0,18641241.0,2012-07-07T21:04:07.881897,1.224892,/STER/mercator/hermes/20120707/raw/00413201_HRF_OBJ.fits,51.49757275833493
413289,2,HRF_OBJ,-28.910724,Nick Cox,HD118098,203.67333,-0.59583,2456117.373699,60.0,7924979.0,2012-07-08T20:57:24.438808,1.220634,/STER/mercator/hermes/20120708/raw/00413289_HRF_OBJ.fits,51.507281038703645
413369,2,HRF_OBJ,-28.970781,Nick Cox,HD118098,203.67333,-0.59583,2456118.3795169997,140.0,13516200.0,2012-07-09T21:05:55.503966,1.245642,/STER/mercator/hermes/20120709/raw/00413369_HRF_OBJ.fits,51.468436929831086
413467,2,HRF_OBJ,-19.210836999999998,Nick Cox,HD147449,245.51792000000003,1.02903,2456119.383935,300.0,8615906.0,2012-07-10T21:07:21.015949,1.189686,/STER/mercator/hermes/20120710/raw/00413467_HRF_OBJ.fits,51.468436929831086
413565,2,HRF_OBJ,-19.534484,Nick Cox,HD147449,245.51792000000003,1.02903,2456120.3823220003,480.0,13740768.0,2012-07-11T21:05:07.277677,1.1893559999999999,/STER/mercator/hermes/20120711/raw/00413565_HRF_OBJ.fits,51.487862647424
415529,2,HRF_OBJ,2.193366,Joris Vos,HD185395,294.11041,50.221109999999996,2456138.3793430002,360.0,14468586.0,2012-07-29T21:03:22.484760,1.3578,/STER/mercator/hermes/20120729/raw/00415529_HRF_OBJ.fits,51.419840528729765
415603,2,HRF_OBJ,-20.850548999999997,Joris Vos,HD152614,253.50207999999998,10.16536,2456139.378246,180.0,9029603.0,2012-07-30T21:00:48.308472,1.064758,/STER/mercator/hermes/20120730/raw/00415603_HRF_OBJ.fits,51.42956348249516
415955,2,HRF_OBJ,-1.736373,Joris Vos,HD149212,246.99582999999998,68.76814,2456144.371651,500.0,4566421.0,2012-08-04T20:56:23.324199,1.3061450000000001,/STER/mercator/hermes/20120804/raw/00415955_HRF_OBJ.fits,51.40038910358559
416028,2,HRF_OBJ,0.721734,Joris Vos,HD184006,292.42666,51.72978,2456145.4242169997,110.0,9085955.0,2012-08-05T22:08:11.805253,1.1439979999999998,/STER/mercator/hermes/20120805/raw/00416028_HRF_OBJ.fits,51.41011573610781
416172,2,HRF_OBJ,-22.511802,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456147.372965,330.0,18563368.0,2012-08-07T20:54:02.103610,1.0562340000000001,/STER/mercator/hermes/20120807/raw/00416172_HRF_OBJ.fits,51.42956348249516
416253,2,HRF_OBJ,-22.696773999999998,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456148.3734069997,330.0,17049407.0,2012-08-08T20:54:46.769064,1.055766,/STER/mercator/hermes/20120808/raw/00416253_HRF_OBJ.fits,51.49757275833493
416406,2,HRF_OBJ,-23.039697,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456150.371108,250.0,10366765.0,2012-08-10T20:51:41.360283,1.055715,/STER/mercator/hermes/20120810/raw/00416406_HRF_OBJ.fits,51.419840528729765
416485,2,HRF_OBJ,-23.19272,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456151.366613,330.0,11632289.0,2012-08-11T20:45:19.653630,1.055667,/STER/mercator/hermes/20120811/raw/00416485_HRF_OBJ.fits,51.49757275833493
416718,2,HRF_OBJ,-23.502619,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456153.36633,330.0,15455109.0,2012-08-13T20:45:08.636294,1.0561,/STER/mercator/hermes/20120813/raw/00416718_HRF_OBJ.fits,51.43928459844674
416837,2,HRF_OBJ,-23.653201,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456154.368335,330.0,14124127.0,2012-08-14T20:48:08.619130,1.057426,/STER/mercator/hermes/20120814/raw/00416837_HRF_OBJ.fits,51.434424270132546
416919,2,HRF_OBJ,-23.786215,Patricia Lampens,HD152614,253.50207999999998,10.16536,2456155.366337,330.0,18497063.0,2012-08-15T20:45:22.828488,1.057734,/STER/mercator/hermes/20120815/raw/00416919_HRF_OBJ.fits,51.45872132107443
417162,2,HRF_OBJ,-24.044739,Peter Papics,HD152614,253.50207999999998,10.16536,2456157.367561,330.0,17783488.0,2012-08-17T20:47:22.355290,1.061382,/STER/mercator/hermes/20120817/raw/00417162_HRF_OBJ.fits,51.41497836234107
417324,2,HRF_OBJ,27.042648,Peter Papics,HD14055,34.32875,33.847190000000005,2456158.745825,230.0,17184029.0,2012-08-19T05:52:13.561084,1.005279,/STER/mercator/hermes/20120818/raw/00417324_HRF_OBJ.fits,51.37119815616529
417597,2,HRF_OBJ,26.844603999999997,Peter Papics,HD14055,34.32875,33.847190000000005,2456160.7257439997,230.0,11898567.0,2012-08-21T05:23:03.174144,1.004724,/STER/mercator/hermes/20120820/raw/00417597_HRF_OBJ.fits,51.41011573610781
417784,2,HRF_OBJ,-24.47568,Peter Papics,HD152614,253.50207999999998,10.16536,2456161.371059,330.0,13102486.0,2012-08-21T20:52:52.533538,1.0755700000000001,/STER/mercator/hermes/20120821/raw/00417784_HRF_OBJ.fits,51.468436929831086
418893,2,HRF_OBJ,-3.866578,Pablo Marcos Arenal,HD185395,294.11041,50.221109999999996,2456173.3520509996,240.0,10127003.0,2012-09-02T20:24:14.629975,1.135182,/STER/mercator/hermes/20120902/raw/00418893_HRF_OBJ.fits,51.41497836234107
419402,2,HRF_OBJ,23.272914,Pablo Marcos Arenal,HD14055,34.32875,33.847190000000005,2456179.641693,230.0,3180862.0,2012-09-09T03:19:43.682185,1.0279040000000002,/STER/mercator/hermes/20120908/raw/00419402_HRF_OBJ.fits,51.419840528729765
419493,2,HRF_OBJ,23.152987,Pablo Marcos Arenal,HD14055,34.32875,33.847190000000005,2456180.57362,110.0,7777280.0,2012-09-10T01:41:36.001675,1.186002,/STER/mercator/hermes/20120909/raw/00419493_HRF_OBJ.fits,51.419840528729765
420039,2,HRF_OBJ,-5.390783,Thibault Merle,HD184006,292.42666,51.72978,2456185.356995,95.0,7914606.0,2012-09-14T20:31:52.463057,1.093817,/STER/mercator/hermes/20120914/raw/00420039_HRF_OBJ.fits,51.41011573610781
420176,2,HRF_OBJ,-25.864314,Thibault Merle,HD147449,245.51792000000003,1.02903,2456186.324642,480.0,14136560.0,2012-09-15T19:50:04.861926,1.280329,/STER/mercator/hermes/20120915/raw/00420176_HRF_OBJ.fits,51.45872132107443
420306,2,HRF_OBJ,,Thibault Merle,HD184006,292.42666,51.72978,,190.0,15103833.0,2012-09-16T19:54:33.975560,1.1123040000000002,/STER/mercator/hermes/20120916/raw/00420306_HRF_OBJ.fits,51.468436929831086
420438,2,HRF_OBJ,-24.273856,Thibault Merle,HD152614,253.50207999999998,10.16536,2456188.328905,250.0,9126263.0,2012-09-17T19:55:22.084415,1.145338,/STER/mercator/hermes/20120917/raw/00420438_HRF_OBJ.fits,51.45872132107443
420558,2,HRF_OBJ,-6.2778529999999995,Thibault Merle,HD206826,326.03583,28.74261,2456189.339,360.0,9411923.0,2012-09-18T20:01:57.581300,1.310708,/STER/mercator/hermes/20120918/raw/00420558_HRF_OBJ.fits,51.44900387762624
420864,2,HRF_OBJ,0.828735,Thibault Merle,HD220657,351.345,23.40411,2456192.533142,330.0,7202289.0,2012-09-22T00:40:10.172428,1.004593,/STER/mercator/hermes/20120921/raw/00420864_HRF_OBJ.fits,51.43928459844674
420937,2,HRF_OBJ,-6.923833,Thibault Merle,HD185395,294.11041,50.221109999999996,2456193.338723,360.0,7414488.0,2012-09-22T20:05:34.881449,1.083926,/STER/mercator/hermes/20120922/raw/00420937_HRF_OBJ.fits,51.478150704935004
421043,2,HRF_OBJ,18.591795,Thibault Merle,HD14055,34.32875,33.847190000000005,2456194.609909,195.0,11376038.0,2012-09-24T02:32:27.012984,1.018948,/STER/mercator/hermes/20120923/raw/00421043_HRF_OBJ.fits,51.419840528729765
421339,2,HRF_OBJ,17.878546,Paul Beck,HD14055,34.32875,33.847190000000005,2456196.600425,250.0,13518225.0,2012-09-26T02:18:37.206748,1.02348,/STER/mercator/hermes/20120925/raw/00421339_HRF_OBJ.fits,51.419840528729765
428010,2,HRF_OBJ,-9.299995,KULeuven & UvA master students,HD185395,294.11041,50.221109999999996,2456214.3249310004,360.0,7047754.0,2012-10-13T19:46:32.774992,1.079456,/STER/mercator/hermes/20121013/raw/00428010_HRF_OBJ.fits,51.41011573610781
437359,2,HRF_OBJ,-10.408544000000001,Kenneth Desmedt,HD185395,294.11041,50.221109999999996,2456254.306282,360.0,10464671.0,2012-11-22T19:21:38.640192,1.249135,/STER/mercator/hermes/20121122/raw/00437359_HRF_OBJ.fits,51.273774973177076
437634,2,HRF_OBJ,-10.404607,Kenneth Desmedt,HD185395,294.11041,50.221109999999996,2456255.337352,360.0,4464583.0,2012-11-23T20:06:26.135826,1.398485,/STER/mercator/hermes/20121123/raw/00437634_HRF_OBJ.fits,51.28352561983234
437726,2,HRF_OBJ,-23.105001,Kenneth Desmedt,HD214994,340.43916,29.307640000000003,2456256.305986,550.0,4543941.0,2012-11-24T19:18:04.443195,1.004361,/STER/mercator/hermes/20121124/raw/00437726_HRF_OBJ.fits,51.273774973177076
438789,2,HRF_OBJ,14.609217000000001,Kenneth Desmedt,HD56169,109.63333,49.46475,2456264.583344,840.0,5117411.0,2012-12-03T01:53:54.456649,1.1563219999999998,/STER/mercator/hermes/20121202/raw/00438789_HRF_OBJ.fits,51.273774973177076
439624,2,HRF_OBJ,,Jonathan Menu,HD220657,351.345,23.40411,,450.0,5420946.0,2012-12-05T19:18:12.600111,1.0086469999999998,/STER/mercator/hermes/20121205/raw/00439624_HRF_OBJ.fits,51.273774973177076
439715,2,HRF_OBJ,-26.246657,Jonathan Menu,HD220657,351.345,23.40411,2456268.301024,330.0,8498509.0,2012-12-06T19:11:18.105564,1.009395,/STER/mercator/hermes/20121206/raw/00439715_HRF_OBJ.fits,51.273774973177076
440609,2,HRF_OBJ,-23.403713,Jonathan Menu,HD206826,326.03583,28.74261,2456269.3371599996,1300.0,8904798.0,2012-12-07T20:06:07.204538,1.130213,/STER/mercator/hermes/20121207/raw/00440609_HRF_OBJ.fits,51.273774973177076
440692,2,HRF_OBJ,-26.537387,Jonathan Menu,HD220657,351.345,23.40411,2456270.30375,500.0,9897799.0,2012-12-08T19:15:28.931252,1.006068,/STER/mercator/hermes/20121208/raw/00440692_HRF_OBJ.fits,51.28352561983234
